Domain,Area,Element,Item,Year,Unit,Value
"Macro Indicators","Malta","Value US$, 2015 prices","Gross Domestic Product","2014","million USD","10115.132648"
"Macro Indicators","Malta","Value US$, 2015 prices","Gross Domestic Product","2015","million USD","11087.007866"
"Macro Indicators","Malta","Value US$, 2015 prices","Gross Domestic Product","2016","million USD","11461.872437"
"Macro Indicators","Malta","Value US$, 2015 prices","Gross Domestic Product","2017","million USD","12707.798056"
"Macro Indicators","Malta","Value US$, 2015 prices","Gross Domestic Product","2018","million USD","13492.684615"
"Macro Indicators","Malta","Value US$, 2015 prices","Gross Domestic Product","2019","million USD","14433.28415"
"Macro Indicators","Malta","Value US$, 2015 prices","Gross Domestic Product","2020","million USD","13188.134878"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2006","million USD","712277.676286"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2007","million USD","739150.791322"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2008","million USD","755192.764635"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2009","million USD","727500.722453"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2010","million USD","737268.777088"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2011","million USD","748705.473709"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2012","million USD","740990.805197"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2013","million USD","740027.026167"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2014","million USD","750559.833363"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2015","million USD","765264.949781"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2016","million USD","782037.366674"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2017","million USD","804801.712034"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2018","million USD","823802.397137"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2019","million USD","839912.581384"
"Macro Indicators","Netherlands (Kingdom of the)","Value US$, 2015 prices","Gross Domestic Product","2020","million USD","807272.873632"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2006","million USD","346511.47367"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2007","million USD","370980.501393"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2008","million USD","386561.612946"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2009","million USD","397509.749304"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2010","million USD","409175.222178"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2011","million USD","429806.605651"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2012","million USD","436448.070036"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2013","million USD","440186.496883"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2014","million USD","457076.270062"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2015","million USD","477111.287969"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2016","million USD","491202.812044"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2017","million USD","516450.722908"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2018","million USD","547154.795066"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2019","million USD","571503.382411"
"Macro Indicators","Poland","Value US$, 2015 prices","Gross Domestic Product","2020","million USD","559958.349914"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2006","million USD","205115.082828"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2007","million USD","210256.456449"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2008","million USD","210927.694939"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2009","million USD","204342.365504"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2010","million USD","207893.071188"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2011","million USD","204366.860131"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2012","million USD","196075.096152"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2013","million USD","194266.02036"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2014","million USD","195804.978502"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2015","million USD","199313.894327"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2016","million USD","203339.009315"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2017","million USD","210468.77708"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2018","million USD","216465.718529"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2019","million USD","222272.974069"
"Macro Indicators","Portugal","Value US$, 2015 prices","Gross Domestic Product","2020","million USD","203823.170199"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2006","million USD","145678.746775"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2007","million USD","156216.867771"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2008","million USD","170756.719647"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2009","million USD","161335.366564"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2010","million USD","155041.308147"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2011","million USD","162044.661729"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2012","million USD","165163.992677"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2013","million USD","165609.885995"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2014","million USD","172434.093368"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2015","million USD","177883.897811"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2016","million USD","182967.021719"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2017","million USD","197963.926105"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2018","million USD","209899.217775"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2019","million USD","217986.985104"
"Macro Indicators","Romania","Value US$, 2015 prices","Gross Domestic Product","2020","million USD","209970.491803"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2006","million USD","66576.255052"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2007","million USD","73787.814274"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2008","million USD","77901.401736"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2009","million USD","73651.464495"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2010","million USD","78598.375899"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2011","million USD","80698.094397"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2012","million USD","81762.342678"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2013","million USD","82279.685731"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2014","million USD","84498.925027"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2015","million USD","88865.137939"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2016","million USD","90592.632553"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2017","million USD","93254.306314"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2018","million USD","97012.818284"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2019","million USD","99457.243609"
"Macro Indicators","Slovakia","Value US$, 2015 prices","Gross Domestic Product","2020","million USD","96100.878144"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2006","million USD","40683.223011"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2007","million USD","43522.978641"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2008","million USD","45050.565897"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2009","million USD","41649.951592"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2010","million USD","42209.621653"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2011","million USD","42573.185488"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2012","million USD","41449.492531"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2013","million USD","41022.860185"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2014","million USD","42158.436961"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2015","million USD","43090.173395"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2016","million USD","44465.548409"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2017","million USD","46606.733284"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2018","million USD","48682.767253"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2019","million USD","50362.848814"
"Macro Indicators","Slovenia","Value US$, 2015 prices","Gross Domestic Product","2020","million USD","48186.483749"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2006","million USD","1187695.176955"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2007","million USD","1230508.48181"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2008","million USD","1241423.917046"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2009","million USD","1194707.806197"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2010","million USD","1196654.218393"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2011","million USD","1186908.848609"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2012","million USD","1151789.139998"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2013","million USD","1135625.600766"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2014","million USD","1151476.383166"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2015","million USD","1195676.021494"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2016","million USD","1231997.958494"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2017","million USD","1268659.269928"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2018","million USD","1297641.402987"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2019","million USD","1323386.170119"
"Macro Indicators","Spain","Value US$, 2015 prices","Gross Domestic Product","2020","million USD","1173506.885657"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2006","million USD","434636.654377"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2007","million USD","449584.772841"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2008","million USD","447559.12703"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2009","million USD","428135.998219"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2010","million USD","453619.110971"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2011","million USD","468113.753184"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2012","million USD","465359.818586"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2013","million USD","470887.249503"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2014","million USD","483402.482698"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2015","million USD","505103.78135"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2016","million USD","515562.425649"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2017","million USD","528801.679621"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2018","million USD","539113.433182"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2019","million USD","549821.281947"
"Macro Indicators","Sweden","Value US$, 2015 prices","Gross Domestic Product","2020","million USD","537888.988026"
